Alicante;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;1.0;1.0;1.0;2.0;2.0;2.0
Alicante;III.23. Ingeniería química;17.0;25.0;28.0;28.0;31.0;33.0;31.0;32.0;34.0;28.0
Alicante;III.24. Tecnología ambiental;11.0;19.0;19.0;21.0;22.0;24.0;22.0;23.0;24.0;20.0
Alicante;IV.25. Manipulación;35.0;43.0;48.0;52.0;53.0;59.0;65.0;69.0;78.0;62.0
Alicante;IV.26. Herramientas;11.0;10.0;13.0;18.0;20.0;19.0;19.0;19.0;23.0;18.0
Alicante;IV.27. Motores, bombas, turbinas;5.0;12.0;13.0;12.0;12.0;17.0;16.0;19.0;23.0;19.0
Alicante;IV.28. Máquinas del textil y del papel;46.0;48.0;52.0;58.0;65.0;65.0;69.0;79.0;80.0;64.0
Alicante;IV.29. Otras máquinas especiales;54.0;72.0;80.0;78.0;82.0;81.0;80.0;79.0;82.0;51.0
Alicante;IV.30. Procesos térmicos y aparatos;9.0;19.0;20.0;19.0;20.0;19.0;20.0;21.0;23.0;18.0
Alicante;IV.31. Elementos mecánicos;10.0;12.0;10.0;11.0;10.0;12.0;14.0;12.0;14.0;11.0
Alicante;IV.32. Transporte;15.0;26.0;27.0;28.0;29.0;30.0;28.0;26.0;30.0;26.0
Alicante;V.33. Mobiliario, juegos;58.0;64.0;68.0;68.0;67.0;82.0;76.0;77.0;74.0;42.0
Alicante;V.34. Otros bienes de consumo;44.0;55.0;54.0;56.0;69.0;74.0;74.0;72.0;75.0;51.0
Alicante;V.35. Ingeniería civil;63.0;97.0;103.0;101.0;110.0;118.0;123.0;129.0;127.0;99.0
Almería;0.0. Sin clasificar;18.0;1.0;nan;4.0;nan;nan;nan;nan;nan;nan
Almería;I.1. Maquinaria eléctrica, aparato, energía;2.0;3.0;3.0;4.0;4.0;3.0;3.0;6.0;7.0;6.0
Almería;I.2. Tecnología audio-visual;nan;nan;nan;nan;nan;nan;nan;1.0;nan;nan
Almería;I.3. Telecomunicaciones;1.0;2.0;2.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0
Almería;I.4. Comunicación Digital;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
Almería;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;I.6. Tecnología Informática;nan;2.0;2.0;3.0;4.0;5.0;6.0;7.0;7.0;7.0
Almería;I.7. Métodos de Tecnologías de la Información para Gestión;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0;1.0
Almería;I.8. Semiconductores;nan;nan;nan;nan;nan;nan;nan;1.0;1.0;1.0
Almería;II.9. Óptica;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Almería;II.10. Medida;4.0;3.0;3.0;7.0;8.0;9.0;10.0;11.0;12.0;11.0
Almería;II.11. Análisis de materiales biológicos;2.0;2.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0
Almería;II.12. Control;3.0;6.0;6.0;6.0;6.0;6.0;7.0;11.0;9.0;8.0
Almería;II.13. Tecnología médica;4.0;10.0;10.0;9.0;10.0;16.0;14.0;31.0;21.0;12.0
Almería;III.14. Química orgánica precisa;2.0;4.0;4.0;4.0;8.0;4.0;4.0;5.0;4.0;4.0
Almería;III.15. Biotecnología;7.0;10.0;11.0;12.0;13.0;14.0;12.0;12.0;13.0;13.0
Almería;III.16. Productos Farmacéuticos;1.0;4.0;4.0;7.0;3.0;2.0;2.0;5.0;6.0;6.0
Almería;III.17. Química macromolecular, polímeros;1.0;3.0;3.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0
Almería;III.18. Química alimenticia;5.0;3.0;3.0;6.0;5.0;7.0;6.0;10.0;9.0;9.0
